Gene_ID	GO_Terms
AT2G47430	['GO:0000155', 'GO:0000156', 'GO:0004673', 'GO:0005515', 'GO:0042803']
AT2G47450	['GO:0005515', 'GO:0042802']
AT2G47460	['GO:0000976', 'GO:0003700', 'GO:0005515']
AT2G47470	['GO:0003756']
AT2G47490	['GO:0051724']
AT2G47500	['GO:0003777', 'GO:0008017']
AT2G47510	['GO:0004333', 'GO:0005515']
AT2G47520	['GO:0003700', 'GO:1990837']
AT2G47550	['GO:0004857', 'GO:0030599']
AT2G47585	['GO:0000900']
AT2G47590	['GO:0003913']
AT2G47600	['GO:0005432']
AT2G47610	['GO:0003729']
AT2G47630	['GO:0047372']
AT2G47650	['GO:0048040', 'GO:0070403']
AT2G47670	['GO:0046910']
AT2G47680	['GO:0003724', 'GO:0003729']
AT2G47700	['GO:0004842', 'GO:0005515']
AT2G47730	['GO:0004364', 'GO:0043295', 'GO:1901149']
AT2G47740	['GO:0030533']
AT2G47760	['GO:0000030', 'GO:0000033', 'GO:0052917', 'GO:0052925']
AT2G47770	['GO:0020037']
AT2G47800	['GO:0008517', 'GO:0008559', 'GO:0016887', 'GO:0042626']
AT2G47810	['GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0043565', 'GO:0046982']
AT2G47830	['GO:0008324']
AT2G47850	['GO:0003729']
AT2G47870	['GO:0005515']
AT2G47880	['GO:0005515']
AT2G47890	['GO:0000976', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0008270']
AT2G47900	['GO:0000976', 'GO:0005515']
AT2G47920	['GO:0003779']
AT2G47940	['GO:0004252']
AT2G47980	['GO:0005515']
AT2G47990	['GO:0003729']
AT2G48000	['GO:0003729']
AT2G48010	['GO:0004674', 'GO:0016301']
AT2G48020	['GO:0015144', 'GO:0022883', 'GO:0051119']
AT2G48030	['GO:0003824']
AT2G48060	['GO:0008381']
AT2G48080	['GO:0003729', 'GO:0032451']
AT2G48100	['GO:0000976', 'GO:0003676', 'GO:0008408']
AT2G48120	['GO:0003723', 'GO:0019843']
AT2G48130	['GO:0005319', 'GO:0008289']
AT2G48150	['GO:0004602']
AT3G01010	['GO:0003979', 'GO:0051287']
AT3G01015	['GO:0008017']
AT3G01020	['GO:0005198', 'GO:0005506']
AT3G01030	['GO:0003700']
AT3G01040	['GO:0016757', 'GO:0047262']
AT3G01070	['GO:0009055']
AT3G01080	['GO:0003700', 'GO:0043565']
AT3G01090	['GO:0004672', 'GO:0004674', 'GO:0005515', 'GO:0016301', 'GO:0019900', 'GO:0019902']
AT3G01100	['GO:0005227', 'GO:0008381']
AT3G01120	['GO:0003962', 'GO:0030170']
AT3G01140	['GO:0003700']
AT3G01150	['GO:0003729']
AT3G01180	['GO:0004373', 'GO:0009011', 'GO:0016757', 'GO:0033840']
AT3G01190	['GO:0020037', 'GO:0140825']
AT3G01200	['GO:0004672', 'GO:0005524', 'GO:0016776']
AT3G01210	['GO:0005515']
AT3G01220	['GO:0000981', 'GO:0003700', 'GO:0005515', 'GO:0043565']
AT3G01260	['GO:0030246']
AT3G01270	['GO:0016829', 'GO:0030570']
AT3G01280	['GO:0005515', 'GO:0008308']
AT3G01300	['GO:0004674', 'GO:0005515']
AT3G01310	['GO:0000827', 'GO:0000828', 'GO:0000829', 'GO:0000832', 'GO:0033857', 'GO:0052723', 'GO:0052724']
AT3G01320	['GO:0003714', 'GO:0005515']
AT3G01330	['GO:0000978', 'GO:0003677', 'GO:0003700', 'GO:0005515']
AT3G01340	['GO:0005198', 'GO:0005515']
AT3G01350	['GO:0022857']
AT3G01370	['GO:0003729']
AT3G01390	['GO:0046933', 'GO:0046961']
AT3G01410	['GO:0003676', 'GO:0004523']
AT3G01420	['GO:0016702', 'GO:0020037', 'GO:0051213']
AT3G01435	['GO:0003712', 'GO:0005515']
AT3G01440	['GO:0005509', 'GO:0045156']
AT3G01460	['GO:0004402', 'GO:0008327', 'GO:0042393']
AT3G01470	['GO:0000981', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0042803', 'GO:0043565']
AT3G01480	['GO:0003755']
AT3G01490	['GO:0004712', 'GO:0005515']
AT3G01500	['GO:0003729', 'GO:0004089', 'GO:0008270']
AT3G01510	['GO:0019203']
AT3G01520	['GO:0016208']
AT3G01530	['GO:0000976', 'GO:0003700', 'GO:0005515', 'GO:1990841']
AT3G01540	['GO:0003724', 'GO:0005515', 'GO:0016887']
AT3G01550	['GO:0015120', 'GO:0015121', 'GO:0015297']
AT3G01590	['GO:0047938']
AT3G01600	['GO:0003700', 'GO:0005515']
AT3G01610	['GO:0005524', 'GO:0016887']
AT3G01620	['GO:0003830', 'GO:0016757']
AT3G01640	['GO:0008266', 'GO:0047940']
AT3G01650	['GO:0004842', 'GO:0005515', 'GO:0061630']
AT3G01660	['GO:0008757']
AT3G01670	['GO:0005515', 'GO:0042803']
AT3G01680	['GO:0042803']
AT3G01690	['GO:0005515']
AT3G01705	['GO:0030533']
AT3G01720	['GO:0016757']
AT3G01760	['GO:0005313', 'GO:0015171', 'GO:0015180', 'GO:0015183']
AT3G01770	['GO:0005515']
AT3G01780	['GO:0005515', 'GO:0042802']
AT3G01790	['GO:0003735']
AT3G01820	['GO:0004017']
AT3G01830	['GO:0005509']
AT3G01840	['GO:0004672', 'GO:0005515']
AT3G01850	['GO:0004750', 'GO:0016857']
AT3G01890	['GO:0005515']
AT3G01900	['GO:0004497', 'GO:0005506', 'GO:0016705', 'GO:0020037']
AT3G01910	['GO:0008482', 'GO:0030151']
AT3G01920	['GO:0003725', 'GO:0003729']
AT3G01970	['GO:0000976', 'GO:0003700', 'GO:0005515', 'GO:0008134']
AT3G01990	['GO:0005515', 'GO:0016597']
AT3G02000	['GO:0003756', 'GO:0005515', 'GO:0015036']
AT3G02010	['GO:0003723', 'GO:0008270']
AT3G02020	['GO:0004072']
AT3G02040	['GO:0000287', 'GO:0008889']
AT3G02050	['GO:0015079']
AT3G02065	['GO:0003724']
AT3G02070	['GO:0004843']
AT3G02080	['GO:0003729']
AT3G02090	['GO:0004222', 'GO:0005515', 'GO:0008270']
AT3G02100	['GO:0008194', 'GO:0016757']
AT3G02110	['GO:0004185']
AT3G02130	['GO:0004672', 'GO:0004674', 'GO:0005515', 'GO:0016301']
AT3G02140	['GO:0005515']
AT3G02150	['GO:0003700', 'GO:0005515']
AT3G02160	['GO:0046982']
AT3G02170	['GO:0005515', 'GO:0008017']
AT3G02230	['GO:0005515', 'GO:0016760', 'GO:0016866', 'GO:0052691']
AT3G02240	['GO:0008083']
AT3G02250	['GO:0016757']
AT3G02260	['GO:0008270']
AT3G02270	['GO:0005085', 'GO:0031369']
AT3G02280	['GO:0003958', 'GO:0005515', 'GO:0016651']
AT3G02310	['GO:0000977', 'GO:0003700', 'GO:0005515', 'GO:0046983']
AT3G02315	['GO:0030533']
AT3G02320	['GO:0160102', 'GO:0160104']
AT3G02330	['GO:0003723', 'GO:0005515', 'GO:0060090']
AT3G02335	['GO:0030533']
AT3G02350	['GO:0016757', 'GO:0047262']
AT3G02360	['GO:0004616', 'GO:0005515', 'GO:0050661']
AT3G02380	['GO:0003700', 'GO:0005515', 'GO:0008270']
AT3G02400	['GO:0043565']
AT3G02440	['GO:0016413']
AT3G02450	['GO:0004176', 'GO:0004222', 'GO:0008270', 'GO:0016887']
AT3G02470	['GO:0004014', 'GO:0005515']
AT3G02520	['GO:0005515', 'GO:0045309']
AT3G02530	['GO:0016887', 'GO:0051082', 'GO:0140662']
AT3G02540	['GO:0003684', 'GO:0005515', 'GO:0031593', 'GO:0043130', 'GO:0070628']
AT3G02550	['GO:0001217']
AT3G02560	['GO:0003729']
AT3G02570	['GO:0004476', 'GO:0008270']
AT3G02580	['GO:0000248', 'GO:0005506', 'GO:0050046']
AT3G02590	['GO:0005506', 'GO:0016491', 'GO:0050046']
AT3G02600	['GO:0008195']
AT3G02610	['GO:0045300']
AT3G02620	['GO:0045300']
AT3G02630	['GO:0045300']
AT3G02650	['GO:0003729']
AT3G02660	['GO:0004831']
AT3G02680	['GO:0005515']
AT3G02700	['GO:0005515']
AT3G02715	['GO:0030533']
AT3G02720	['GO:0004462', 'GO:0019172']
AT3G02730	['GO:0004857', 'GO:0008047']
AT3G02750	['GO:0017018']
AT3G02760	['GO:0004821']
AT3G02770	['GO:0008428', 'GO:0008948', 'GO:0047443']
AT3G02780	['GO:0004452']
AT3G02790	['GO:0000976', 'GO:0003700']
AT3G02800	['GO:0004725', 'GO:0005515', 'GO:0016791', 'GO:0052845']
AT3G02820	['GO:0003676', 'GO:0008270']
AT3G02830	['GO:0003677', 'GO:0003729', 'GO:0004518', 'GO:0010313', 'GO:0048027']
AT3G02850	['GO:0015271']
AT3G02860	['GO:0003676', 'GO:0008270']
AT3G02870	['GO:0008934', 'GO:0010347', 'GO:0052832', 'GO:0052833']
AT3G02875	['GO:0010210', 'GO:0010211', 'GO:0016787']
AT3G02880	['GO:0004672', 'GO:0005515', 'GO:0015026', 'GO:0016301']
AT3G02890	['GO:0005515', 'GO:0042393', 'GO:0140566']
AT3G02910	['GO:0061929']
AT3G02920	['GO:0005515']
AT3G02940	['GO:0000976', 'GO:0003700']
AT3G02980	['GO:0004402', 'GO:0004596']
AT3G02990	['GO:0003700', 'GO:0043565']
AT3G03000	['GO:0005509', 'GO:0005515']
AT3G03010	['GO:0004045']
AT3G03050	['GO:0016757', 'GO:0016759', 'GO:0016760', 'GO:0051753']
AT3G03060	['GO:0005515', 'GO:0008270', 'GO:0016887']
AT3G03080	['GO:0016628']
AT3G03090	['GO:0005353', 'GO:0015144', 'GO:0055056']
AT3G03100	['GO:0050897']
AT3G03110	['GO:0005049', 'GO:0031267']
AT3G03120	['GO:0003924', 'GO:0005525']
AT3G03140	['GO:0005515', 'GO:0042393']
AT3G03190	['GO:0004364']
AT3G03200	['GO:0000976', 'GO:0003700', 'GO:0005515']
AT3G03210	['GO:0016407', 'GO:1990538']
AT3G03250	['GO:0003983']
AT3G03260	['GO:0003700', 'GO:0005515', 'GO:0008289']
AT3G03270	['GO:0005515']
AT3G03300	['GO:0004525', 'GO:0005515']
AT3G03310	['GO:0008374', 'GO:0008970', 'GO:0052739']
AT3G03330	['GO:0016491']
AT3G03340	['GO:0003729']
AT3G03350	['GO:0016491']
AT3G03380	['GO:0004252', 'GO:0008233']
AT3G03400	['GO:0005509']
AT3G03410	['GO:0005509']
AT3G03420	['GO:0004222']
AT3G03430	['GO:0005509']
AT3G03450	['GO:0003700', 'GO:0005515', 'GO:0043565']
AT3G03460	['GO:0003690']
AT3G03470	['GO:0003958', 'GO:0005506', 'GO:0016709', 'GO:0020037', 'GO:0106371']
AT3G03480	['GO:0010327', 'GO:0102165']
AT3G03490	['GO:0005515', 'GO:0042802']
AT3G03500	['GO:0016788']
AT3G03520	['GO:0052642']
AT3G03530	['GO:0004629', 'GO:0034480', 'GO:0052713']
AT3G03540	['GO:0004629', 'GO:0005515', 'GO:0034480']
AT3G03570	['GO:0003714']
AT3G03580	['GO:0008270']
AT3G03600	['GO:0003735']
AT3G03620	['GO:0015297', 'GO:0042910']
AT3G03630	['GO:0004124']
AT3G03640	['GO:0004553']
AT3G03660	['GO:0003700']
AT3G03670	['GO:0020037', 'GO:0140825']
AT3G03690	['GO:0015020', 'GO:0016757']
AT3G03710	['GO:0000175', 'GO:0003729', 'GO:0004654']
AT3G03720	['GO:0015174', 'GO:0022857']
AT3G03740	['GO:0005515']
AT3G03770	['GO:0004672', 'GO:0005515', 'GO:0005524']
AT3G03773	['GO:0051087', 'GO:0051879']
AT3G03776	['GO:0046872']
AT3G03780	['GO:0003729', 'GO:0003871', 'GO:0008270', 'GO:0008705']
AT3G03800	['GO:0000149', 'GO:0005484']
AT3G03810	['GO:0016757']
AT3G03845	['GO:0030533']
AT3G03852	['GO:0030533']
AT3G03890	['GO:0020037', 'GO:0042803']
AT3G03900	['GO:0004020']
AT3G03910	['GO:0016639']
AT3G03920	['GO:0003729']
AT3G03940	['GO:0003677', 'GO:0004672', 'GO:0005515']
AT3G03950	['GO:0003729', 'GO:0005515', 'GO:1990247']
AT3G03960	['GO:0005515', 'GO:0016887', 'GO:0044183', 'GO:0051082', 'GO:0140662']
AT3G03970	['GO:0005515', 'GO:0008017']
AT3G03990	['GO:0005515']
AT3G04000	['GO:0005515', 'GO:0008106']
AT3G04010	['GO:0042973']
AT3G04030	['GO:0003700']
AT3G04050	['GO:0000287', 'GO:0004743', 'GO:0030955']
AT3G04060	['GO:0000976', 'GO:0003700', 'GO:0005515']
AT3G04070	['GO:0000976', 'GO:0003677', 'GO:0003700']
AT3G04080	['GO:0004050', 'GO:0004382', 'GO:0005516', 'GO:0016887', 'GO:0017110', 'GO:0045134']
AT3G04090	['GO:0015250']
AT3G04100	['GO:0003700', 'GO:0046983']
AT3G04110	['GO:0005217', 'GO:0005261', 'GO:0005262', 'GO:0005267', 'GO:0005272', 'GO:0008066', 'GO:0015276']
AT3G04120	['GO:0004365', 'GO:0005507', 'GO:0005515', 'GO:0008886', 'GO:0050661', 'GO:0051287', 'GO:1901149']
AT3G04150	['GO:0030145']
AT3G04170	['GO:0030145']
AT3G04180	['GO:0030145']
AT3G04190	['GO:0030145']
AT3G04200	['GO:0030145']
AT3G04210	['GO:0005515', 'GO:0043531']
AT3G04220	['GO:0016887', 'GO:0043531']
AT3G04240	['GO:0005515', 'GO:0016757', 'GO:0097363']
AT3G04280	['GO:0000156', 'GO:0101006']
AT3G04290	['GO:0005515', 'GO:0016788']
AT3G04340	['GO:0004176', 'GO:0004222', 'GO:0005515', 'GO:0016464', 'GO:0016887']
AT3G04380	['GO:0008270', 'GO:0042054', 'GO:0046974']
AT3G04390	['GO:0016491']
AT3G04400	['GO:0003729', 'GO:0003735']
AT3G04410	['GO:0003677', 'GO:0003700']
AT3G04420	['GO:0000976', 'GO:0003677', 'GO:0003700']
AT3G04430	['GO:0003677', 'GO:0003700']
AT3G04450	['GO:0003700']
AT3G04460	['GO:0004842', 'GO:0008270']
AT3G04480	['GO:0017178']
AT3G04490	['GO:0005049', 'GO:0005515']
AT3G04520	['GO:0004793', 'GO:0016829']
AT3G04525	['GO:0030533']
AT3G04530	['GO:0004674']
AT3G04550	['GO:0005515']
AT3G04570	['GO:0003680', 'GO:0005515']
AT3G04580	['GO:0000155', 'GO:0004673', 'GO:0004674', 'GO:0005515', 'GO:0038199', 'GO:0051740']
AT3G04590	['GO:0003680']
AT3G04600	['GO:0004830']
AT3G04610	['GO:0005515']
AT3G04620	['GO:0003676']
AT3G04630	['GO:0008017']
AT3G04670	['GO:0003700', 'GO:0005516', 'GO:0043565']
AT3G04680	['GO:0005515', 'GO:0051731']
AT3G04690	['GO:0004674', 'GO:0004714', 'GO:0005515']
AT3G04720	['GO:0004540', 'GO:0008061']
AT3G04730	['GO:0000976', 'GO:0003700', 'GO:0005515', 'GO:0042802']
AT3G04735	['GO:0005179']
AT3G04740	['GO:0003712', 'GO:0005515', 'GO:0043565']
AT3G04750	['GO:0003723']
AT3G04760	['GO:0003729']
AT3G04790	['GO:0004751']
AT3G04800	['GO:0022857']
AT3G04810	['GO:0004674']
AT3G04820	['GO:0003723', 'GO:0009982']
AT3G04840	['GO:0003729']
AT3G04850	['GO:0003700']
AT3G04870	['GO:0016719']
AT3G04910	['GO:0004672', 'GO:0004674', 'GO:0005524']
AT3G04920	['GO:0003729', 'GO:0003735']
AT3G04930	['GO:0005515']
AT3G04940	['GO:0004124', 'GO:0050017']
AT3G04970	['GO:0019706']
AT3G05000	['GO:0005515']
AT3G05010	['GO:0005515', 'GO:0008502', 'GO:1904408']
AT3G05020	['GO:0000036']
AT3G05030	['GO:0015081', 'GO:0015385', 'GO:0015386']
AT3G05040	['GO:0005049', 'GO:0005515']
AT3G05060	['GO:0003729', 'GO:0030515']
AT3G05120	['GO:0005515', 'GO:0010331']
AT3G05140	['GO:0004674', 'GO:0051020']
AT3G05150	['GO:0015144', 'GO:0051119']
AT3G05155	['GO:0022857']
AT3G05160	['GO:0015144', 'GO:0051119']
AT3G05165	['GO:0051119']
AT3G05180	['GO:0016788']
AT3G05190	['GO:0003824']
AT3G05200	['GO:0004842']
AT3G05210	['GO:0003684', 'GO:0017108']
AT3G05240	['GO:0003723']
AT3G05270	['GO:0005515', 'GO:0030674']
AT3G05280	['GO:0005515', 'GO:0031267']
AT3G05290	['GO:0005347', 'GO:0015217']
AT3G05300	['GO:0008270', 'GO:0052717']
AT3G05310	['GO:0003924', 'GO:0005509']
AT3G05330	['GO:0005515', 'GO:0008017']
AT3G05340	['GO:0003723']
AT3G05350	['GO:0070006']
AT3G05360	['GO:0016301']
AT3G05370	['GO:0016301']
AT3G05380	['GO:0005515']
AT3G05400	['GO:0015144', 'GO:0051119']
AT3G05410	['GO:0005509']
AT3G05420	['GO:0000062', 'GO:0005515']
AT3G05470	['GO:0003779', 'GO:0051015']
AT3G05490	['GO:0005179']
AT3G05500	['GO:0005515']
AT3G05525	['GO:0030533']
AT3G05530	['GO:0005516', 'GO:0016887']
AT3G05545	['GO:0004842']
AT3G05560	['GO:0003729']
AT3G05580	['GO:0004722', 'GO:0017018']
AT3G05590	['GO:0003729', 'GO:0003735', 'GO:0005515']
AT3G05600	['GO:0004301']
AT3G05610	['GO:0004857', 'GO:0030599']
AT3G05620	['GO:0004857', 'GO:0030599']
AT3G05630	['GO:0004630', 'GO:0070290']
AT3G05640	['GO:0004722', 'GO:0005515', 'GO:0017018']
AT3G05650	['GO:0016301']
AT3G05660	['GO:0016301']
AT3G05680	['GO:0005515', 'GO:0008174']
AT3G05690	['GO:0003700']
AT3G05700	['GO:0003677']
AT3G05710	['GO:0005484']
AT3G05720	['GO:0061608']
AT3G05740	['GO:0003676']
AT3G05741	['GO:0046910']
AT3G05755	['GO:0030533']
AT3G05760	['GO:0003676', 'GO:0008270']
AT3G05775	['GO:0004176', 'GO:0004252', 'GO:0005524', 'GO:0016887']
AT3G05780	['GO:0004252']
AT3G05790	['GO:0004252']
AT3G05800	['GO:0000976', 'GO:0003700', 'GO:0046983']
AT3G05820	['GO:0004564', 'GO:0033926']
AT3G05830	['GO:0005515']
AT3G05835	['GO:0030533']
AT3G05840	['GO:0004674', 'GO:0005515']
AT3G05850	['GO:0008270']
AT3G05860	['GO:0000981', 'GO:0000987', 'GO:0003700', 'GO:0046983']
AT3G05870	['GO:0004842', 'GO:0005515', 'GO:0008270', 'GO:0061630', 'GO:0097602']
AT3G05920	['GO:0046872']
AT3G05930	['GO:0030145']
AT3G05950	['GO:0030145']
AT3G05960	['GO:0015144', 'GO:0015145']
AT3G05970	['GO:0004467']
AT3G06000	['GO:0005096']
AT3G06010	['GO:0042393', 'GO:0140658']
AT3G06030	['GO:0004674', 'GO:0004709']
AT3G06040	['GO:0003735']
AT3G06050	['GO:0004601', 'GO:0008379']
AT3G06060	['GO:0047560', 'GO:0070402']
AT3G06080	['GO:0008374', 'GO:0016413']
AT3G06100	['GO:0015250', 'GO:0015267', 'GO:0046715']
AT3G06105	['GO:0030533']
AT3G06110	['GO:0004725', 'GO:0004860', 'GO:0005515', 'GO:0017018', 'GO:0033549']
AT3G06120	['GO:0000976', 'GO:0003700', 'GO:0046983']
AT3G06130	['GO:0046872']
AT3G06140	['GO:0004842', 'GO:0061630']
AT3G06190	['GO:0005515']
AT3G06200	['GO:0004385']
AT3G06230	['GO:0004708']
AT3G06240	['GO:0005515']
AT3G06250	['GO:0005515', 'GO:0008270']
AT3G06260	['GO:0016757', 'GO:0047262']
AT3G06270	['GO:0017018']
AT3G06300	['GO:0004656', 'GO:0005506', 'GO:0031418']
AT3G06330	['GO:0004842', 'GO:0008270']
AT3G06335	['GO:0030533']
AT3G06350	['GO:0003855', 'GO:0004764', 'GO:0050661']
AT3G06370	['GO:0015081', 'GO:0015385']
AT3G06380	['GO:0000976', 'GO:0005515']
AT3G06400	['GO:0005515', 'GO:0031491', 'GO:0043565', 'GO:0140658', 'GO:0140750']
AT3G06410	['GO:0003729']
AT3G06430	['GO:0003729', 'GO:0005515', 'GO:0019843']
AT3G06440	['GO:0016757', 'GO:0030246', 'GO:1990714']
AT3G06450	['GO:0005452']
AT3G06460	['GO:0005515', 'GO:0009922']
AT3G06470	['GO:0005515', 'GO:0009922']
AT3G06480	['GO:0003676', 'GO:0003724']
AT3G06483	['GO:0004740', 'GO:0005524', 'GO:0009927', 'GO:0042803']
AT3G06490	['GO:0000976', 'GO:0003700']
AT3G06500	['GO:0004564', 'GO:0004575', 'GO:0033926']
AT3G06510	['GO:0003844', 'GO:0008378', 'GO:0008422', 'GO:0016757', 'GO:0046480', 'GO:0080079']
AT3G06530	['GO:0005515']
AT3G06540	['GO:0004663', 'GO:0005092', 'GO:0005515', 'GO:0031267']
AT3G06560	['GO:0003723', 'GO:0005515', 'GO:1990817']
AT3G06580	['GO:0004335']
AT3G06590	['GO:0000976', 'GO:0003700', 'GO:0005515', 'GO:0043565', 'GO:0046983']
AT3G06600	['GO:0005515']
AT3G06620	['GO:0004712', 'GO:0005524']
AT3G06630	['GO:0004672', 'GO:0005524']
AT3G06640	['GO:0004672', 'GO:0004712', 'GO:0005524']
AT3G06650	['GO:0003878']
AT3G06665	['GO:0030533']
AT3G06670	['GO:0004722', 'GO:0005515', 'GO:0070878']
AT3G06690	['GO:0003997', 'GO:0071949']
AT3G06720	['GO:0005515', 'GO:0061608']
AT3G06730	['GO:0005515', 'GO:0015035', 'GO:0047134']
AT3G06740	['GO:0000976', 'GO:0003700', 'GO:0008270']
AT3G06770	['GO:0004650']
AT3G06790	['GO:0005515', 'GO:0046983', 'GO:0050897']
AT3G06810	['GO:0003995', 'GO:0016627', 'GO:0050660']
AT3G06820	['GO:0004843', 'GO:0008237']
AT3G06830	['GO:0004857', 'GO:0030599']
AT3G06850	['GO:0008270', 'GO:0016407', 'GO:0043754']
AT3G06860	['GO:0003857', 'GO:0004165', 'GO:0004300', 'GO:0008692', 'GO:0018812', 'GO:0070403']
AT3G06930	['GO:0005515', 'GO:0016274', 'GO:0035241', 'GO:0035242', 'GO:0035642', 'GO:0042803', 'GO:0046982', 'GO:0070611', 'GO:0140903']
AT3G06950	['GO:0003723', 'GO:0009982', 'GO:0160147']
AT3G06960	['GO:0042803', 'GO:0070300']
AT3G06980	['GO:0003724', 'GO:0003729']
AT3G07010	['GO:0016829', 'GO:0030570']
AT3G07020	['GO:0016757', 'GO:0016906']
AT3G07025	['GO:0030533']
AT3G07030	['GO:0003676', 'GO:0003729']
AT3G07040	['GO:0000166', 'GO:0005515', 'GO:0043531']
AT3G07050	['GO:0003729', 'GO:0005515']
AT3G07055	['GO:0030533']
AT3G07070	['GO:0004674']
AT3G07080	['GO:0022857']
AT3G07090	['GO:0005515', 'GO:0008233']
AT3G07100	['GO:0005515', 'GO:0008270']
AT3G07110	['GO:0003729']
AT3G07115	['GO:0030533']
AT3G07130	['GO:0003993', 'GO:0046872']
AT3G07160	['GO:0003843']
AT3G07170	['GO:0016757']
AT3G07185	['GO:0030533']
AT3G07200	['GO:0032183', 'GO:0140082']
AT3G07220	['GO:0005515', 'GO:0042393']
AT3G07270	['GO:0003934']
AT3G07300	['GO:0005515']
AT3G07320	['GO:0042973']
AT3G07330	['GO:0016757', 'GO:0016759', 'GO:0042803']
AT3G07340	['GO:0000976', 'GO:0003700', 'GO:0046983']
AT3G07360	['GO:0004842', 'GO:0005515', 'GO:0070696']
AT3G07370	['GO:0004842', 'GO:0005515', 'GO:0051087']
AT3G07390	['GO:0005201']
AT3G07410	['GO:0003924']
AT3G07420	['GO:0004812', 'GO:0004816', 'GO:0005524']
AT3G07450	['GO:0005504']
AT3G07480	['GO:0005515', 'GO:0008137', 'GO:0051537']
AT3G07490	['GO:0005509']
AT3G07520	['GO:0005217', 'GO:0005261', 'GO:0005262', 'GO:0008066', 'GO:0015276']
AT3G07525	['GO:0004839', 'GO:0019787']
AT3G07540	['GO:0003779', 'GO:0051015']
AT3G07560	['GO:0005515']
AT3G07590	['GO:0003723']
AT3G07610	['GO:0031490', 'GO:0032454']
AT3G07630	['GO:0004664', 'GO:0047769']
AT3G07650	['GO:0000976', 'GO:0003700', 'GO:0005515', 'GO:0008270']
AT3G07660	['GO:0003729']
AT3G07670	['GO:0016279', 'GO:0030785']
AT3G07690	['GO:0051287', 'GO:0141152']
AT3G07700	['GO:0004674']
AT3G07740	['GO:0003713', 'GO:0005515', 'GO:0008270']
AT3G07770	['GO:0005515', 'GO:0005524', 'GO:0016887', 'GO:0051082', 'GO:0140662']
AT3G07780	['GO:0005515', 'GO:0042802', 'GO:0042803', 'GO:0046982']
AT3G07800	['GO:0004797', 'GO:0042802']
AT3G07810	['GO:0003729']
AT3G07820	['GO:0004650']
AT3G07830	['GO:0004650']
AT3G07840	['GO:0004650']
AT3G07850	['GO:0004650', 'GO:0047911']
AT3G07880	['GO:0005094', 'GO:0005515']
AT3G07900	['GO:0016757']
AT3G07930	['GO:0003677', 'GO:0019104']
AT3G07940	['GO:0005543']
AT3G07960	['GO:0016308']
AT3G07970	['GO:0004650']
AT3G07980	['GO:0004672', 'GO:0004674', 'GO:0005524']
AT3G07990	['GO:0004185']
AT3G08010	['GO:0003723']
AT3G08040	['GO:0005381', 'GO:0015137', 'GO:0015297', 'GO:0042910', 'GO:0046873']
AT3G08500	['GO:0000976', 'GO:0003700']
AT3G08505	['GO:0061630']
AT3G08510	['GO:0004435', 'GO:0004629', 'GO:0005515']
AT3G08530	['GO:0003729', 'GO:0005198', 'GO:0005515', 'GO:0032051', 'GO:0042802']
AT3G08550	['GO:0016757']
AT3G08560	['GO:0046961']
AT3G08580	['GO:0003729', 'GO:0005471', 'GO:0005507', 'GO:0005515']
AT3G08590	['GO:0030145', 'GO:0046537']
AT3G08650	['GO:0046873']
AT3G08680	['GO:0004672', 'GO:0005515', 'GO:0016301']
AT3G08690	['GO:0004842', 'GO:0005515', 'GO:0061631']
AT3G08700	['GO:0061631']
AT3G08710	['GO:0005515', 'GO:0016491']
AT3G08720	['GO:0004672', 'GO:0004674', 'GO:0005515', 'GO:0016301']
AT3G08730	['GO:0004672', 'GO:0004674', 'GO:0005515', 'GO:0016301']
AT3G08760	['GO:0004672', 'GO:0005524']
AT3G08790	['GO:0035091', 'GO:0043130']
AT3G08810	['GO:0005515']
AT3G08820	['GO:0008270']
AT3G08840	['GO:0008716', 'GO:0046872']
AT3G08850	['GO:0005515']
AT3G08860	['GO:0008453', 'GO:0008483', 'GO:0030170']
AT3G08870	['GO:0004672', 'GO:0004674', 'GO:0016301']
AT3G08880	['GO:0005515']
AT3G08900	['GO:0005515', 'GO:0016866', 'GO:0052691']
AT3G08910	['GO:0051082']
AT3G08940	['GO:0003729', 'GO:0016168']
AT3G08943	['GO:0031267']
AT3G08950	['GO:0005507']
AT3G08960	['GO:0005049', 'GO:0031267']
AT3G08970	['GO:0016491']
AT3G08980	['GO:0004252']
AT3G09020	['GO:0016757']
AT3G09040	['GO:0003723']
AT3G09070	['GO:0005515']
AT3G09090	['GO:0005509']
AT3G09100	['GO:0003910', 'GO:0004484', 'GO:0005524', 'GO:0140818']
AT3G09150	['GO:0016636', 'GO:0050619', 'GO:0050897']
AT3G09200	['GO:0003729', 'GO:0005507']
AT3G09220	['GO:0005507', 'GO:0052716']
AT3G09230	['GO:0000976', 'GO:0003677', 'GO:0003700']
AT3G09260	['GO:0002020', 'GO:0005507', 'GO:0005515', 'GO:0008422', 'GO:0015928', 'GO:0019137', 'GO:0042803']
AT3G09270	['GO:0004364']
AT3G09290	['GO:0003700']
AT3G09320	['GO:0019706']
AT3G09330	['GO:0015171']
AT3G09340	['GO:0015171']
AT3G09350	['GO:0030544']
AT3G09360	['GO:0017025']
