COMP_GENE_A	COMP_GENE_B
AT4G32980	AT2G19880
AT4G32980	AT4G21520
AT4G32980	AT4G33350
AT4G32980	AT3G19720
AT4G32980	AT3G46750
AT4G32980	AT5G15920
AT4G32980	AT3G08780
AT4G32980	AT5G21060
AT4G32980	AT2G27760
AT4G32980	AT3G13450
AT4G32980	AT4G16450
AT4G32980	AT2G31040
AT4G32980	AT1G25580
AT4G32980	AT3G52905
AT4G32980	AT1G09740
AT4G32980	AT1G78010
AT4G32980	AT2G41945
AT4G32980	AT1G18730
AT4G32980	AT1G14620
AT4G32980	AT2G40690
AT4G32980	AT3G09150
AT4G32980	AT4G29490
AT4G32980	AT2G01320
AT4G32980	AT1G05385
AT4G32980	AT1G29700
AT4G32980	AT5G64670
AT4G32980	AT1G26640
AT4G32980	AT1G49350
AT4G32980	AT5G61140
AT4G32980	AT1G51110
AT4G32980	AT1G54650
AT4G32980	AT3G55250
AT4G32980	AT5G14530
AT4G32980	AT5G10700
AT4G32980	AT5G51010
AT4G32980	AT3G56330
AT4G32980	AT1G79760
AT4G32980	AT1G17410
AT4G32980	AT5G08710
AT4G32980	AT4G38710
AT4G32980	AT4G17370
AT4G32980	AT4G27700
AT4G32980	AT5G27560
AT4G32980	AT5G59610
AT4G32980	AT4G25080
AT4G32980	AT1G07645
AT4G32980	AT2G21710
AT4G32980	AT4G19985
AT4G32980	AT4G22000
AT4G32980	AT3G06730
AT4G32980	AT2G46850
AT4G32980	AT5G58575
AT4G32980	AT3G49650
AT4G32980	AT5G19970
AT4G32980	AT3G55820
AT2G20280	AT2G45490
AT2G20280	AT4G30930
AT2G20280	AT1G20370
AT2G20280	AT1G72340
AT2G20280	AT5G47420
AT2G20280	AT3G10310
AT2G20280	AT2G43250
AT2G20280	AT1G48850
AT2G20280	AT1G31910
AT2G20280	AT3G20550
AT2G20280	AT2G18510
AT2G20280	AT3G07190
AT2G20280	AT3G23610
AT2G20280	AT1G42430
AT2G20280	AT5G54090
AT2G20280	AT5G59460
AT2G20280	AT5G60960
AT2G20280	AT3G51140
AT2G20280	AT1G53580
AT2G20280	AT3G52030
AT2G20280	AT3G05070
AT2G20280	AT1G05910
AT2G20280	AT1G78620
AT2G20280	AT5G53330
AT2G20280	AT4G24710
AT2G20280	AT1G17760
AT2G20280	AT3G15550
AT2G20280	AT5G61850
AT2G20280	AT5G66180
AT2G20280	AT4G01650
AT2G20280	AT5G51880
AT2G20280	AT3G14900
AT2G20280	AT5G11620
AT2G20280	AT1G09290
AT2G20280	AT4G32260
AT2G20280	AT5G11640
AT2G20280	AT5G09820
AT3G60360	AT5G46560
AT4G38062	AT4G38020
AT1G05590	AT1G32220
AT3G42860	AT1G50300
AT3G42860	AT5G43050
AT1G30510	AT1G14570
AT1G30510	AT5G20850
AT1G30510	AT4G37210
AT1G30510	AT2G30410
AT1G30510	AT1G80360
AT1G30510	AT5G57880
AT1G30510	AT5G22770
AT1G30510	AT5G18570
AT1G30510	AT1G68660
AT1G30510	AT3G16010
AT1G30510	AT5G26240
AT1G30510	AT4G13670
AT1G30510	AT2G48000
AT1G30510	AT5G50100
AT1G30510	AT5G25580
AT1G30510	AT1G35660
AT1G30510	AT1G79915
AT1G30510	AT1G49880
AT1G30510	AT1G71310
AT1G30510	AT1G51080
AT1G30510	AT5G42850
AT1G30510	AT1G28140
AT1G30510	AT4G22600
AT4G14500	AT4G17020
AT4G14500	AT2G15560
AT4G14500	AT4G16535
AT4G14500	AT2G45770
AT4G14500	AT1G22800
AT4G14500	AT4G37190
AT4G14500	AT2G44760
AT4G14500	AT5G03430
AT4G14500	AT2G35920
AT4G14500	AT1G74120
AT4G14500	AT1G05440
AT4G14500	AT5G16810
AT4G14500	AT1G17160
AT4G14500	AT2G32930
AT4G14500	AT3G25410
AT4G14500	AT5G42760
AT4G14500	AT5G57040
AT4G14500	AT1G31600
AT2G45490	AT4G04980
AT2G45490	AT5G47420
AT2G45490	AT5G01270
AT2G45490	AT3G10310
AT2G45490	AT3G15820
AT2G45490	AT3G20550
AT2G45490	AT4G26500
AT2G45490	AT3G07190
AT2G45490	AT5G27290
AT2G45490	AT4G14930
AT2G45490	AT5G60960
AT2G45490	AT5G01340
AT2G45490	AT1G63270
AT2G45490	AT2G33560
AT2G45490	AT4G21350
AT2G45490	AT5G61850
AT2G45490	AT4G15563
AT2G45490	AT5G47810
AT2G45490	AT5G54980
AT2G45490	AT5G51570
AT2G45490	AT5G11810
AT2G45490	AT5G51110
AT2G45490	AT4G32260
AT2G45490	AT5G52810
AT2G45490	AT4G14170
AT1G19715	AT4G10750
AT1G19715	AT3G49410
AT1G19715	AT4G36720
AT1G19715	AT4G01320
AT1G19715	AT4G39790
AT1G19715	AT5G47180
AT1G19715	AT3G13062
AT1G19715	AT3G21600
AT1G19715	AT1G04390
AT1G19715	AT2G31190
AT1G19715	AT5G23890
AT1G19715	AT2G39630
AT1G19715	AT4G24550
AT1G19715	AT1G02965
AT1G19715	AT2G01360
AT1G19715	AT1G08125
AT1G19715	AT5G42620
AT1G19715	AT5G46420
AT1G19715	AT1G08460
AT1G19715	AT2G39440
AT1G19715	AT4G37480
AT1G19715	AT2G35360
AT1G19715	AT4G28830
AT1G19715	AT3G54290
AT1G19715	AT2G36835
AT1G19715	AT1G56050
AT1G19715	AT4G17240
AT1G19715	AT4G37510
AT1G19715	AT1G14300
AT1G19715	AT1G64355
AT1G19715	AT4G26965
AT1G19715	AT5G50210
AT1G19715	AT1G67620
AT1G19715	AT4G09620
AT1G19715	AT5G35400
AT1G19715	AT4G17010
AT1G19715	AT3G24430
AT1G19715	AT5G57345
AT1G19715	AT5G66160
AT1G19715	AT2G45530
AT1G19715	AT3G24500
AT1G03780	AT5G20850
AT1G03780	AT3G66654
AT1G03780	AT5G64160
AT1G03780	AT4G39630
AT1G03780	AT5G57880
AT1G03780	AT1G30320
AT1G03780	AT1G79810
AT1G03780	AT4G30900
AT1G03780	AT1G29220
AT1G03780	AT2G45520
AT1G03780	AT2G40190
AT1G03780	AT5G58720
AT1G03780	AT4G01860
AT1G03780	AT1G30520
AT1G03780	AT5G12130
AT1G03780	AT2G31955
AT1G03780	AT3G20780
AT1G03780	AT1G49590
AT1G03780	AT5G41480
AT1G03780	AT3G17205
AT1G03780	AT1G02020
AT1G03780	AT4G36050
AT1G03780	AT1G04010
AT1G03780	AT5G39250
AT1G03780	AT3G13682
AT4G24490	AT3G16260
AT4G24490	AT1G53200
AT4G24490	AT4G14310
AT4G24490	AT5G39960
AT4G24490	AT1G80190
AT4G24490	AT3G03210
AT4G24490	AT1G69070
AT4G24490	AT3G49890
AT4G02660	AT4G03080
AT4G02660	AT5G58870
AT4G02660	AT1G05270
AT4G02660	AT5G54730
AT4G02660	AT5G07140
AT4G02660	AT5G05970
AT4G02660	AT5G35690
AT4G02660	AT4G33300
AT4G02660	AT2G40600
AT4G02660	AT1G67460
AT4G02660	AT3G15430
AT4G02660	AT4G03430
AT4G02660	AT4G34310
AT4G02660	AT2G28450
AT4G02660	AT2G01100
AT4G02660	AT2G11000
AT4G02660	AT5G40470
AT4G02660	AT5G25640
AT4G02660	AT3G21540
AT4G02660	AT2G24830
AT4G02660	AT5G19180
AT4G02660	AT4G08550
AT4G02660	AT2G36420
AT1G70730	AT3G15840
AT1G73570	AT3G51670
AT1G73570	AT1G48950
AT1G73570	AT5G65490
AT1G73570	AT2G15980
AT4G24330	AT5G19500
AT4G07990	AT3G26135
AT4G07990	AT3G07760
AT4G07990	AT4G09580
AT4G07990	AT5G08600
AT4G07990	AT3G42560
AT4G07990	AT4G13577
AT4G07990	AT4G13870
AT4G07990	AT3G46610
AT4G07990	AT3G57110
AT4G07990	AT1G26660
AT4G07990	AT5G60340
AT4G07990	AT1G34355
AT4G07990	AT5G25230
AT4G07990	AT5G03345
AT4G07990	AT1G29850
AT4G07990	AT3G18520
AT4G07990	AT4G00140
AT4G07990	AT4G33120
AT4G07990	AT5G66005
AT3G48460	AT2G01690
AT3G48460	AT5G19920
AT3G48460	AT3G24740
AT3G48460	AT1G31870
AT3G48460	AT1G79985
AT3G48460	AT4G33360
AT3G48460	AT4G16060
AT3G48460	AT3G54130
AT3G48460	AT1G27150
AT3G48460	AT5G20930
AT3G48460	AT4G31770
AT3G48460	AT5G03080
AT3G48460	AT3G19250
AT3G48460	AT4G02090
AT3G48460	AT3G60620
AT3G48460	AT2G18410
AT3G48460	AT2G19880
AT3G48460	AT4G21520
AT3G48460	AT4G33350
AT3G48460	AT3G19720
AT3G48460	AT3G08780
AT3G48460	AT5G21060
AT3G48460	AT2G27760
AT3G48460	AT3G13450
AT3G48460	AT4G16450
AT3G48460	AT2G31040
AT3G48460	AT1G25580
AT3G48460	AT3G52905
AT3G48460	AT1G09740
AT3G48460	AT1G78010
AT3G48460	AT2G41945
AT3G48460	AT1G14620
AT3G48460	AT3G09150
AT3G48460	AT4G29490
AT3G48460	AT2G01320
AT3G48460	AT1G73720
AT3G48460	AT1G05385
AT3G48460	AT1G29700
AT3G48460	AT5G64670
AT3G48460	AT1G49350
AT3G48460	AT1G51110
AT3G48460	AT1G54650
AT3G48460	AT3G55250
AT3G48460	AT5G10700
AT3G48460	AT5G51010
AT3G48460	AT3G56330
AT3G48460	AT1G79760
AT3G48460	AT5G08710
AT3G48460	AT4G17370
AT3G48460	AT4G27700
AT3G48460	AT5G27560
AT3G48460	AT5G59610
AT3G48460	AT1G07645
AT3G48460	AT2G21710
AT3G48460	AT4G19985
AT3G48460	AT4G22000
AT3G48460	AT2G46850
AT3G48460	AT2G22260
AT3G48460	AT5G58575
AT3G48460	AT3G49650
AT3G48460	AT5G19970
AT3G48460	AT3G55820
AT5G15440	AT4G13400
AT5G15440	AT4G32650
AT5G15440	AT5G64330
AT5G15440	AT1G30870
AT5G15440	AT3G48200
AT5G15440	AT3G10690
AT5G15440	AT1G26470
AT5G15440	AT5G66240
AT5G15440	AT3G09925
AT5G15440	AT3G51510
AT5G15440	AT2G30600
AT5G15440	AT2G24970
AT5G15440	AT3G12100
AT5G15440	AT1G48580
AT5G15440	AT5G46150
AT5G61830	AT4G02715
AT5G61830	AT5G14400
AT5G61830	AT1G74030
AT5G61830	AT3G59090
AT5G61830	AT4G19180
AT5G61830	AT1G21480
AT5G61830	AT2G25950
AT5G61830	AT1G55040
AT5G61830	AT3G62370
AT5G61830	AT2G39470
AT5G61830	AT5G66590
AT5G61830	AT3G10400
AT5G61830	AT1G49430
AT5G61830	AT1G33290
AT5G61830	AT4G14870
AT4G34430	AT1G53860
AT4G34430	AT1G71800
AT4G34430	AT5G49880
AT4G34430	AT1G59560
AT4G34430	AT4G28230
AT4G34430	AT4G26750
AT4G34430	AT5G24680
AT4G34430	AT2G43990
AT4G34430	AT1G28100
AT4G34430	AT5G41360
AT4G34430	AT5G21930
AT4G34430	AT1G76080
AT4G34430	AT5G37290
AT4G34430	AT5G27830
AT4G34430	AT3G04710
AT4G34430	AT1G52530
AT4G34430	AT2G41020
AT4G34430	AT2G04620
AT4G34430	AT4G33410
AT4G34430	AT5G60870
AT4G34430	AT3G06050
AT4G34430	AT2G33610
AT4G34430	AT5G57160
AT4G34430	AT1G08580
AT4G34430	AT5G04910
AT4G34430	AT2G40935
AT4G34430	AT3G25210
AT4G34430	AT5G01670
AT4G34430	AT5G02770
AT4G34430	AT2G44640
AT4G34430	AT5G01590
AT2G01690	AT2G36230
AT2G01690	AT5G19920
AT2G01690	AT3G24740
AT2G01690	AT1G31870
AT2G01690	AT1G79985
AT2G01690	AT4G33360
AT2G01690	AT3G27925
AT2G01690	AT1G27150
AT2G01690	AT5G20930
AT2G01690	AT5G03080
AT2G01690	AT3G19250
AT2G01690	AT4G02090
AT2G01690	AT3G60620
AT2G01690	AT2G18410
AT2G01690	AT2G19880
AT2G01690	AT4G21520
AT2G01690	AT1G28120
AT2G01690	AT5G21060
AT2G01690	AT2G27760
AT2G01690	AT3G13450
AT2G01690	AT4G16450
AT2G01690	AT2G31040
AT2G01690	AT1G25580
AT2G01690	AT1G09740
AT2G01690	AT1G78010
AT2G01690	AT2G41945
AT2G01690	AT1G14620
AT2G01690	AT3G09150
AT2G01690	AT2G01320
AT2G01690	AT1G29700
AT2G01690	AT5G64670
AT2G01690	AT1G49350
AT2G01690	AT1G51110
AT2G01690	AT1G54650
AT2G01690	AT3G55250
AT2G01690	AT5G14530
AT2G01690	AT5G51010
AT2G01690	AT3G56330
AT2G01690	AT1G79760
AT2G01690	AT5G08710
AT2G01690	AT4G17370
AT2G01690	AT4G27700
AT2G01690	AT5G27560
AT2G01690	AT3G27340
AT2G01690	AT1G07645
AT2G01690	AT2G21710
AT2G01690	AT2G46850
AT2G01690	AT5G58575
AT2G01690	AT3G49650
AT2G01690	AT5G19970
AT2G36200	AT5G44800
AT2G36200	AT5G10020
AT2G36200	AT3G53360
AT2G36200	AT5G13530
AT2G36200	AT5G22010
AT2G36200	AT3G54510
AT1G67370	AT2G42300
AT1G67370	AT3G26080
AT1G67370	AT1G67325
AT1G67370	AT1G64660
AT1G67370	AT5G61240
AT1G67370	AT4G10465
AT1G67370	AT3G15240
AT1G67370	AT3G46550
AT1G67370	AT4G25830
AT1G67370	AT5G04670
AT1G67370	AT5G46880
AT1G67370	AT5G57880
AT1G67370	AT1G33480
AT1G67370	AT3G01435
AT1G67370	AT2G28070
AT1G67370	AT5G61500
AT1G67370	AT1G69220
AT1G67370	AT1G73430
AT1G67370	AT3G02510
AT1G67370	AT2G20270
AT1G67370	AT5G06220
AT1G67370	AT5G51020
AT1G67370	AT3G19970
AT1G67370	AT1G68400
AT1G67370	AT5G14470
AT1G67370	AT5G04520
AT1G67370	AT5G66770
AT1G67370	AT4G34700
AT1G67370	AT4G00590
AT1G67370	AT1G27070
AT1G67370	AT5G16150
AT1G67370	AT3G28040
AT1G67370	AT5G12320
AT1G67370	AT2G32500
AT1G67370	AT1G15390
AT1G67370	AT5G20050
AT1G67370	AT3G18524
AT1G67370	AT4G09750
AT1G67370	AT4G36980
AT1G67370	AT2G31840
AT1G67370	AT3G46200
AT1G67370	AT1G02410
AT1G67370	AT1G17665
AT1G67370	AT4G10050
AT1G67370	AT1G27530
AT1G67370	AT5G53310
AT1G67370	AT4G38150
AT1G67370	AT2G37680
AT1G67370	AT3G47630
AT1G67370	AT5G63690
AT1G67370	AT4G00560
AT1G67370	AT3G54010
AT1G67370	AT3G16990
AT1G67370	AT4G17550
AT1G67370	AT4G20310
AT1G67370	AT5G62840
AT1G67370	AT1G33810
AT1G67370	AT4G36530
AT1G67370	AT1G62250
AT1G67370	AT1G30950
AT1G67370	AT5G42370
AT1G67370	AT4G01130
AT1G67370	AT2G36130
AT1G67370	AT4G38213
AT1G67370	AT5G63050
AT1G67370	AT3G51930
AT1G67370	AT2G28105
AT1G67370	AT4G23050
AT2G42300	AT1G64660
AT2G42300	AT5G61240
AT2G42300	AT3G15240
AT2G42300	AT4G25830
AT2G42300	AT5G18250
AT2G42300	AT5G04670
AT2G42300	AT5G24810
AT2G42300	AT1G33480
AT2G42300	AT3G01435
AT2G42300	AT5G61500
AT2G42300	AT2G45870
AT2G42300	AT1G69220
AT2G42300	AT3G51820
AT2G42300	AT1G73430
AT2G42300	AT2G20270
AT2G42300	AT2G43410
AT2G42300	AT5G51020
AT2G42300	AT1G68400
AT2G42300	AT5G66770
AT2G42300	AT4G34700
AT2G42300	AT1G27070
AT2G42300	AT5G12320
AT2G42300	AT3G04970
AT2G42300	AT1G15390
AT2G42300	AT5G57900
AT2G42300	AT5G20050
AT2G42300	AT3G24650
AT2G42300	AT1G02410
AT2G42300	AT1G27530
AT2G42300	AT1G75690
AT2G42300	AT4G38150
AT2G42300	AT2G37680
AT2G42300	AT5G63690
AT2G42300	AT3G25470
AT2G42300	AT4G00560
AT2G42300	AT2G40490
AT2G42300	AT4G29400
AT2G42300	AT4G17550
AT2G42300	AT4G20310
AT2G42300	AT1G44960
AT2G42300	AT4G32690
AT2G42300	AT1G33810
AT2G42300	AT4G36530
AT2G42300	AT1G30950
AT2G42300	AT4G01130
AT2G42300	AT4G38213
AT5G23320	AT4G03080
AT5G23320	AT5G58870
AT5G23320	AT5G07140
AT5G23320	AT2G22040
AT5G23320	AT5G05970
AT5G23320	AT4G14510
AT5G23320	AT5G30495
AT5G23320	AT2G40600
AT5G23320	AT3G15430
AT5G23320	AT2G28450
AT5G23320	AT2G01100
AT5G23320	AT5G19180
AT2G25710	AT3G08840
AT2G25710	AT3G04160
AT5G05690	AT1G58120
AT5G05690	AT5G60700
AT5G05690	AT5G11900
AT5G05690	AT5G41360
AT5G05690	AT2G47770
AT5G05690	AT2G30710
AT5G05690	AT1G76080
AT5G05690	AT2G34200
AT5G05690	AT1G53330
AT5G05690	AT2G28130
AT5G05690	AT5G49970
AT5G05690	AT2G41720
AT5G05690	AT4G18520
AT5G05690	AT1G21370
AT5G05690	AT5G63770
AT5G05690	AT1G06440
AT5G05690	AT1G09157
AT5G05690	AT5G21430
AT5G05690	AT4G39880
AT5G05690	AT3G04550
AT5G05690	AT5G03910
AT5G05690	AT1G34160
AT5G05690	AT2G47450
AT5G05690	AT2G44640
AT5G05690	AT5G01590
AT2G38620	AT5G11450
AT2G38620	AT1G05720
AT2G38620	AT3G51710
AT2G38620	AT2G20616
AT2G38620	AT1G48580
AT2G38620	AT4G29070
AT2G38620	AT1G27050
AT4G03080	AT5G58870
AT4G03080	AT2G04550
AT4G03080	AT5G54730
AT4G03080	AT1G14570
AT4G03080	AT3G58740
AT4G03080	AT2G25170
AT4G03080	AT5G55920
AT4G03080	AT5G07140
AT4G03080	AT5G46880
AT4G03080	AT5G46570
AT4G03080	AT2G22040
AT4G03080	AT5G05970
AT4G03080	AT5G35690
AT4G03080	AT5G01450
AT4G03080	AT2G18510
AT4G03080	AT3G63430
AT4G03080	AT3G52050
AT4G03080	AT5G30495
AT4G03080	AT2G20930
AT4G03080	AT2G40600
AT4G03080	AT1G67460
AT4G03080	AT3G15430
AT4G03080	AT4G03430
AT4G03080	AT2G28450
AT4G03080	AT2G25840
AT4G03080	AT3G17465
AT4G03080	AT3G19490
AT4G03080	AT5G16890
AT4G03080	AT1G28560
AT4G03080	AT3G08740
AT4G03080	AT3G08950
AT4G03080	AT5G45360
AT4G03080	AT5G42740
AT4G03080	AT2G01100
AT4G03080	AT2G11000
AT4G03080	AT3G25120
AT4G03080	AT1G74530
AT4G03080	AT3G52430
AT4G03080	AT3G21540
AT4G03080	AT5G19180
AT4G03080	AT4G00300
AT4G03080	AT1G09410
AT4G03080	AT4G18593
AT4G03080	AT2G36420
AT4G03080	AT4G01030
AT4G03080	AT5G60050
AT1G07840	AT4G16970
AT1G07840	AT3G63000
AT1G07840	AT3G19220
AT2G30520	AT2G36640
AT2G30520	AT5G42800
AT2G30520	AT1G48760
AT2G30520	AT5G63480
AT2G30520	AT5G47800
AT2G30520	AT5G04200
AT2G30520	AT3G28040
AT2G30520	AT1G32550
AT2G30520	AT5G45380
AT2G30520	AT4G34530
AT2G30520	AT5G16460
AT2G30520	AT4G05150
AT2G30520	AT5G13400
AT2G30520	AT3G56010
AT2G30520	AT2G26340
AT2G30520	AT5G56850
AT2G30520	AT2G42350
AT2G30520	AT2G17210
AT1G20750	AT3G21350
AT1G20750	AT1G64810
AT1G20750	AT1G09150
AT1G20750	AT3G58590
AT3G19820	AT3G03210
AT3G17900	AT4G31570
AT3G17900	AT1G27340
AT3G17900	AT1G03050
AT3G17900	AT3G27700
AT3G17900	AT5G54440
AT3G17900	AT5G18700
AT3G17900	AT5G66380
AT3G17900	AT5G01980
AT3G17900	AT5G15680
AT3G17900	AT3G03305
AT3G17900	AT1G09280
AT3G17900	AT5G63050
AT5G56090	AT1G14570
AT5G56090	AT4G37210
AT5G56090	AT2G30410
AT5G56090	AT1G80360
AT5G56090	AT5G22770
AT5G56090	AT3G13940
AT5G56090	AT5G53620
AT5G56090	AT3G23980
AT5G56090	AT5G18570
AT5G56090	AT3G46210
AT5G56090	AT1G68660
AT5G56090	AT5G04420
AT5G56090	AT5G13520
AT5G56090	AT3G16010
AT5G56090	AT5G26240
AT5G56090	AT4G13670
AT5G56090	AT5G38720
AT5G56090	AT2G48000
AT5G56090	AT1G66510
AT5G56090	AT1G15960
AT5G56090	AT3G43540
AT5G56090	AT2G17695
AT5G56090	AT5G50100
AT5G56090	AT5G44000
AT5G56090	AT3G45040
AT5G56090	AT5G25580
AT5G56090	AT5G06590
AT5G56090	AT1G35660
AT5G56090	AT1G79915
AT5G56090	AT1G16540
AT5G56090	AT3G06960
AT5G56090	AT1G49880
AT5G56090	AT3G54090
AT5G56090	AT3G10060
AT5G56090	AT2G36730
AT5G56090	AT1G71310
AT5G56090	AT1G51080
AT5G56090	AT5G42850
AT5G56090	AT1G56090
AT5G56090	AT2G44360
AT5G56090	AT1G28140
AT5G56090	AT1G57770
AT5G56090	AT4G22600
AT5G56090	AT2G42900
AT3G58730	AT3G20830
AT3G58730	AT5G42800
AT3G58730	AT5G21140
AT3G58730	AT2G24640
AT3G58730	AT5G25080
AT3G58730	AT1G80350
AT3G58730	AT3G04830
AT3G58730	AT3G53580
AT3G58730	AT4G02390
AT3G58730	AT5G61410
AT3G58730	AT3G50860
AT3G58730	AT4G35760
AT3G58730	AT1G28760
AT3G58730	AT2G22650
AT3G58730	AT3G46780
AT3G58730	AT3G05250
AT3G58730	AT1G48380
AT3G58730	AT1G32080
AT3G58730	AT3G05330
AT3G58730	AT3G24650
AT3G58730	AT3G63140
AT3G58730	AT5G45380
AT3G58730	AT1G53645
AT3G58730	AT2G40690
AT3G58730	AT5G37055
AT3G58730	AT2G04740
AT3G58730	AT4G02350
AT3G58730	AT1G63855
AT3G58730	AT2G26340
AT3G58730	AT5G66360
AT3G58730	AT3G53920
AT3G58730	AT3G59390
AT3G58730	AT3G05625
AT3G58730	AT1G80090
AT3G58730	AT2G30270
AT3G58730	AT1G64500
AT3G58730	AT5G61400
AT3G58730	AT2G17210
AT4G25970	AT1G80410
AT4G25970	AT4G15010
AT4G25970	AT5G46420
AT4G25970	AT4G09620
AT4G25970	AT1G02060
AT4G25970	AT5G65740
AT4G25970	AT3G24500
AT2G23360	AT1G56570
AT1G72175	AT4G08870
AT1G72175	AT3G13226
AT1G72175	AT5G14800
AT1G72175	AT3G20930
AT1G72175	AT5G46250
AT1G72175	AT3G52390
AT1G72175	AT1G74240
AT1G72175	AT5G44450
AT5G09320	AT1G11400
AT5G09320	AT5G57880
AT5G09320	AT3G57340
AT5G09320	AT1G30320
AT5G09320	AT4G30900
AT5G09320	AT5G37510
AT5G09320	AT4G02460
AT5G09320	AT5G58720
AT5G09320	AT4G01860
AT5G09320	AT2G31955
AT5G09320	AT1G49590
AT5G09320	AT5G41480
AT5G09320	AT2G03390
AT5G09320	AT3G17205
AT5G09320	AT1G02020
AT5G09320	AT5G63050
AT5G09320	AT4G23050
AT3G26080	AT5G61240
AT3G26080	AT4G10465
AT3G26080	AT3G03960
AT3G26080	AT5G04670
AT3G26080	AT5G24810
AT3G26080	AT1G73430
AT3G26080	AT3G45940
AT3G26080	AT5G06220
AT3G26080	AT4G32750
AT3G26080	AT1G15390
AT3G26080	AT5G20050
AT3G26080	AT4G09750
AT3G26080	AT1G02410
AT3G26080	AT1G17665
AT3G26080	AT2G37680
AT3G26080	AT5G63690
AT3G26080	AT4G00560
AT3G26080	AT4G01037
AT3G26080	AT1G30480
AT3G26080	AT3G26710
AT3G26080	AT4G36530
AT2G27090	AT3G19553
AT5G26940	AT3G21820
AT5G26940	AT1G09150
AT5G26940	AT3G23255
AT5G26940	AT5G63310
AT2G41250	AT2G39000
AT2G41250	AT3G61470
AT2G41250	AT2G24090
AT2G41250	AT4G25080
AT5G18800	AT3G51870
AT5G18800	AT4G34090
AT5G18800	AT4G13050
AT5G18800	AT2G24640
AT5G18800	AT5G24740
AT5G18800	AT4G26750
AT5G18800	AT1G16800
AT5G18800	AT3G12530
AT5G18800	AT5G58510
AT5G18800	AT4G28260
AT5G18800	AT1G53140
AT5G18800	AT3G12350
AT5G18800	AT1G25570
AT5G18800	AT2G07170
AT5G18800	AT2G41720
AT5G18800	AT3G06880
AT5G18800	AT4G14310
AT5G18800	AT5G63920
AT5G18800	AT2G07690
AT5G18800	AT1G04200
AT5G18800	AT3G05040
AT5G18800	AT2G38500
AT5G18800	AT2G04540
AT5G18800	AT2G43980
AT5G18800	AT5G39940
AT5G18800	AT1G80190
AT5G18800	AT3G03210
AT5G18800	AT4G33060
AT5G18800	AT5G19350
AT5G18800	AT2G46915
AT5G18800	AT4G03115
AT5G18800	AT5G66030
AT5G18800	AT4G13450
AT5G18800	AT5G62840
AT5G18800	AT1G76630
AT5G18800	AT4G30720
AT5G18800	AT2G42710
AT5G18800	AT5G58760
AT5G18800	AT2G42820
AT5G18800	AT1G62830
AT5G18800	AT5G18390
AT3G62590	AT2G42450
AT3G45830	AT5G16850
AT3G45830	AT5G57300
AT3G45830	AT3G12280
AT3G45830	AT1G77220
AT3G45830	AT5G65860
AT3G45830	AT4G03240
AT3G45830	AT1G65380
AT2G03350	AT4G32930
AT1G14710	AT5G66810
AT1G14710	AT2G01100
AT1G14710	AT1G64385
AT5G03555	AT5G23535
AT5G03555	AT3G60830
AT5G03555	AT5G64420
AT5G03555	AT4G03210
AT5G03555	AT5G48240
AT5G03555	AT1G24040
AT5G03555	AT3G06040
AT5G03555	AT1G06110
AT5G03555	AT2G28910
AT5G03555	AT3G12030
AT5G03555	AT3G07180
AT5G03555	AT5G56460
AT5G03555	AT2G48120
AT5G03555	AT2G43980
AT5G03555	AT1G48270
AT5G03555	AT1G73930
AT5G03555	AT1G64690
AT5G03555	AT2G46915
AT5G03555	AT1G17870
AT5G03555	AT3G49900
AT5G03555	AT5G02820
AT5G03555	AT1G74150
AT5G03555	AT1G20300
AT5G03555	AT3G10210
AT5G03555	AT2G04850
AT5G03555	AT5G48170
AT5G03555	AT1G19800
AT5G03555	AT5G64230
AT5G03555	AT3G14730
AT3G49750	AT3G62600
AT3G49750	AT3G15820
AT3G49750	AT4G26500
AT3G49750	AT1G73805
AT3G49750	AT1G49170
AT3G49750	AT5G27290
AT3G49750	AT4G14930
AT3G49750	AT5G01340
AT3G49750	AT1G63270
AT3G49750	AT2G33560
AT3G49750	AT4G20325
AT3G49750	AT5G47810
AT3G49750	AT1G74120
AT3G49750	AT5G54980
AT3G49750	AT5G40530
AT3G49750	AT5G20380
AT3G49750	AT5G51570
AT3G49750	AT5G11810
AT3G49750	AT5G51110
AT3G49750	AT1G68930
AT3G49750	AT5G52810
AT1G02270	AT3G62110
AT1G02270	AT5G37510
AT1G02270	AT5G10910
AT1G02270	AT5G22010
AT4G00234	AT5G27390
AT1G63050	AT5G14950
AT1G63050	AT3G45740
AT1G63050	AT5G20650
AT1G63050	AT3G59870
AT1G63050	AT4G36390
AT1G63050	AT5G02140
AT1G63050	AT3G18060
AT1G63050	AT3G21820
AT1G63050	AT4G27120
AT1G63050	AT3G10915
AT1G63050	AT1G15410
AT1G63050	AT3G16760
AT1G63050	AT3G55330
AT1G63050	AT3G01720
AT1G63050	AT1G09150
AT1G63050	AT3G23255
AT1G63050	AT1G15510
AT1G63050	AT5G63310
AT1G63050	AT1G34640
AT3G30775	AT4G02720
AT3G30775	AT4G34090
AT3G30775	AT1G67930
AT3G30775	AT5G21140
AT3G30775	AT5G24740
AT3G30775	AT5G05660
AT3G30775	AT5G42090
AT3G30775	AT5G16420
AT3G30775	AT5G37510
AT3G30775	AT1G48360
AT3G30775	AT4G39820
AT3G30775	AT1G25570
AT3G30775	AT5G17620
AT3G30775	AT2G07170
AT3G30775	AT3G06880
AT3G30775	AT1G76400
AT3G30775	AT5G63920
AT3G30775	AT5G44635
